STATN	REG_ID	YEAR	Depth_interval	mean	count
BY5 BORNHOLMSDJ	135402	1993	>= 80.0 m	3.3666666666666667	8
BY5 BORNHOLMSDJ	135402	1994	>= 80.0 m	1.9798333333333331	10
BY5 BORNHOLMSDJ	135402	1995	>= 80.0 m	0.4786577777777778	12
BY5 BORNHOLMSDJ	135402	1996	>= 80.0 m	0.5987527272727273	11
BY5 BORNHOLMSDJ	135402	1997	>= 80.0 m	0.9943181818181818	11
BY5 BORNHOLMSDJ	135402	1998	>= 80.0 m	-0.32574909090909093	11
BY5 BORNHOLMSDJ	135402	1999	>= 80.0 m	-0.03558666666666673	12
BY5 BORNHOLMSDJ	135402	2000	>= 80.0 m	0.4749787878787878	11
BY5 BORNHOLMSDJ	135402	2001	>= 80.0 m	0.8441624242424243	11
BY5 BORNHOLMSDJ	135402	2002	>= 80.0 m	0.4470999999999999	11
BY5 BORNHOLMSDJ	135402	2003	>= 80.0 m	3.2847916666666666	12
BY5 BORNHOLMSDJ	135402	2004	>= 80.0 m	0.5488783333333334	12
BY5 BORNHOLMSDJ	135402	2005	>= 80.0 m	-1.0686727272727272	11
BY5 BORNHOLMSDJ	135402	2006	>= 80.0 m	0.7316454545454545	11
BY5 BORNHOLMSDJ	135402	2007	>= 80.0 m	0.3023509090909091	11
BY5 BORNHOLMSDJ	135402	2008	>= 80.0 m	1.0804166666666666	12
BY5 BORNHOLMSDJ	135402	2009	>= 80.0 m	0.9066866666666668	12
BY5 BORNHOLMSDJ	135402	2010	>= 80.0 m	0.9164236363636363	11
BY5 BORNHOLMSDJ	135402	2011	>= 80.0 m	0.5928319999999999	10
BY5 BORNHOLMSDJ	135402	2012	>= 80.0 m	1.003125	8
BY5 BORNHOLMSDJ	135402	2013	>= 80.0 m	1.795909090909091	11
BY5 BORNHOLMSDJ	135402	2014	>= 80.0 m	1.65675	10
BY5 BORNHOLMSDJ	135402	2015	>= 80.0 m	2.3994444444444443	9
BY5 BORNHOLMSDJ	135402	2016	>= 80.0 m	1.1937499999999999	12
BY5 BORNHOLMSDJ	135402	2017	>= 80.0 m	0.7713636363636364	11
BY5 BORNHOLMSDJ	135402	2018	>= 80.0 m	0.322845	8
BY5 BORNHOLMSDJ	135402	2019	>= 80.0 m	0.6433399999999999	12
BY5 BORNHOLMSDJ	135402	2020	>= 80.0 m	1.1871033333333332	12
BY5 BORNHOLMSDJ	135402	2021	>= 80.0 m	-0.14145333333333335	12
BY5 BORNHOLMSDJ	135402	2022	>= 80.0 m	-0.30509090909090913	11
BY5 BORNHOLMSDJ	135402	2023	>= 80.0 m	0.6468466666666667	12
BY5 BORNHOLMSDJ	135402	2024	>= 80.0 m	1.01036	1
F9 / A13	135300	1968	>= 120.0 m	7.64	1
F9 / A13	135300	1972	>= 120.0 m	9.34	1
F9 / A13	135300	1974	>= 120.0 m	8.28	1
F9 / A13	135300	1975	>= 120.0 m	8.305	2
F9 / A13	135300	1976	>= 120.0 m	7.255	2
F9 / A13	135300	1977	>= 120.0 m	8.285	2
F9 / A13	135300	1978	>= 120.0 m	8.83	2
F9 / A13	135300	1979	>= 120.0 m	8.66	1
F9 / A13	135300	1980	>= 120.0 m	7.51	1
F9 / A13	135300	1981	>= 120.0 m	8.11	2
F9 / A13	135300	1982	>= 120.0 m	8.27	2
F9 / A13	135300	1983	>= 120.0 m	8.075000000000001	2
F9 / A13	135300	1984	>= 120.0 m	6.78	1
F9 / A13	135300	1985	>= 120.0 m	7.73	1
F9 / A13	135300	1986	>= 120.0 m	7.890000000000001	2
F9 / A13	135300	1987	>= 120.0 m	8.45	1
F9 / A13	135300	1989	>= 120.0 m	7.905	2
F9 / A13	135300	1990	>= 120.0 m	7.67	1
F9 / A13	135300	1992	>= 120.0 m	8.035	4
F9 / A13	135300	1993	>= 120.0 m	8.5225	8
F9 / A13	135300	1994	>= 120.0 m	8.349666666666668	10
F9 / A13	135300	1995	>= 120.0 m	8.471875	8
F9 / A13	135300	1996	>= 120.0 m	8.374791666666667	8
F9 / A13	135300	1997	>= 120.0 m	7.9786363636363635	11
F9 / A13	135300	1998	>= 120.0 m	8.110833333333334	6
F9 / A13	135300	1999	>= 120.0 m	8.2975	4
F9 / A13	135300	2000	>= 120.0 m	8.182500000000001	4
F9 / A13	135300	2001	>= 120.0 m	7.9350000000000005	2
F9 / A13	135300	2002	>= 120.0 m	8.196	5
F9 / A13	135300	2003	>= 120.0 m	8.41	4
F9 / A13	135300	2004	>= 120.0 m	8.485	4
F9 / A13	135300	2005	>= 120.0 m	8.57625	4
F9 / A13	135300	2006	>= 120.0 m	8.44	6
F9 / A13	135300	2007	>= 120.0 m	7.4375	6
F9 / A13	135300	2008	>= 120.0 m	7.993571428571428	7
F9 / A13	135300	2009	>= 120.0 m	8.155833333333334	6
F9 / A13	135300	2010	>= 120.0 m	8.571666666666665	9
F9 / A13	135300	2011	>= 120.0 m	8.4725	4
F9 / A13	135300	2012	>= 120.0 m	8.681666666666667	6
F9 / A13	135300	2013	>= 120.0 m	7.976666666666667	6
F9 / A13	135300	2014	>= 120.0 m	8.040000000000001	6
F9 / A13	135300	2015	>= 120.0 m	8.13888888888889	9
F9 / A13	135300	2016	>= 120.0 m	8.51125	8
F9 / A13	135300	2017	>= 120.0 m	8.198888888888888	9
F9 / A13	135300	2018	>= 120.0 m	7.918571428571428	7
F9 / A13	135300	2019	>= 120.0 m	8.195	6
F9 / A13	135300	2020	>= 120.0 m	8.135	10
F9 / A13	135300	2021	>= 120.0 m	8.40625	8
F9 / A13	135300	2022	>= 120.0 m	8.33125	8
FLADEN	157752	1965	>= 70.0 m	4.9350000000000005	2
FLADEN	157752	1966	>= 70.0 m	4.406666666666666	3
FLADEN	157752	1967	>= 70.0 m	5.57	1
FLADEN	157752	1968	>= 70.0 m	5.2825	4
FLADEN	157752	1969	>= 70.0 m	5.976666666666667	3
FLADEN	157752	1970	>= 70.0 m	5.603333333333333	3
FLADEN	157752	1971	>= 70.0 m	6.253333333333333	3
FLADEN	157752	1972	>= 70.0 m	5.1537500000000005	2
FLADEN	157752	1973	>= 70.0 m	6.0175	4
FLADEN	157752	1974	>= 70.0 m	5.318333333333334	3
FLADEN	157752	1975	>= 70.0 m	5.6899999999999995	4
FLADEN	157752	1976	>= 70.0 m	5.7225	2
FLADEN	157752	1977	>= 70.0 m	5.60625	4
FLADEN	157752	1978	>= 70.0 m	5.5675	4
FLADEN	157752	1979	>= 70.0 m	6.591666666666666	3
FLADEN	157752	1980	>= 70.0 m	5.8933333333333335	3
FLADEN	157752	1981	>= 70.0 m	6.4975000000000005	2
FLADEN	157752	1982	>= 70.0 m	5.587000000000001	5
FLADEN	157752	1983	>= 70.0 m	5.819	5
FLADEN	157752	1984	>= 70.0 m	5.259	5
FLADEN	157752	1985	>= 70.0 m	5.5	5
FLADEN	157752	1986	>= 70.0 m	5.12875	4
FLADEN	157752	1987	>= 70.0 m	5.267666666666667	5
FLADEN	157752	1988	>= 70.0 m	4.92125	8
FLADEN	157752	1989	>= 70.0 m	5.630357142857143	7
FLADEN	157752	1990	>= 70.0 m	6.375	4
FLADEN	157752	1991	>= 70.0 m	5.544	5
FLADEN	157752	1992	>= 70.0 m	5.174761904761906	7
FLADEN	157752	1993	>= 70.0 m	5.5755	10
FLADEN	157752	1994	>= 70.0 m	5.580666666666667	10
FLADEN	157752	1995	>= 70.0 m	5.39489898989899	11
FLADEN	157752	1996	>= 70.0 m	5.339305555555555	12
FLADEN	157752	1997	>= 70.0 m	5.260454545454546	11
FLADEN	157752	1998	>= 70.0 m	5.361742424242425	11
FLADEN	157752	1999	>= 70.0 m	5.544513888888889	12
FLADEN	157752	2000	>= 70.0 m	5.367222222222222	12
FLADEN	157752	2001	>= 70.0 m	5.391439393939394	11
FLADEN	157752	2002	>= 70.0 m	5.319924242424242	11
FLADEN	157752	2003	>= 70.0 m	5.2147979797979795	11
FLADEN	157752	2004	>= 70.0 m	5.569545454545454	11
FLADEN	157752	2005	>= 70.0 m	5.23975	10
FLADEN	157752	2006	>= 70.0 m	5.37375	12
FLADEN	157752	2007	>= 70.0 m	5.415416666666666	12
FLADEN	157752	2008	>= 70.0 m	5.385416666666667	12
FLADEN	157752	2009	>= 70.0 m	5.231458333333333	12
FLADEN	157752	2010	>= 70.0 m	5.213958333333333	12
FLADEN	157752	2011	>= 70.0 m	5.2345	10
FLADEN	157752	2012	>= 70.0 m	5.292272727272728	11
FLADEN	157752	2013	>= 70.0 m	5.43375	12
FLADEN	157752	2014	>= 70.0 m	5.0729999999999995	10
FLADEN	157752	2015	>= 70.0 m	5.376111111111111	9
FLADEN	157752	2016	>= 70.0 m	5.1045454545454545	11
FLADEN	157752	2017	>= 70.0 m	5.425909090909091	11
FLADEN	157752	2018	>= 70.0 m	5.411875	8
FLADEN	157752	2019	>= 70.0 m	5.574090909090909	11
FLADEN	157752	2020	>= 70.0 m	5.537916666666667	12
FLADEN	157752	2021	>= 70.0 m	5.25125	12
FLADEN	157752	2022	>= 70.0 m	5.216388888888889	12
FLADEN	157752	2023	>= 70.0 m	5.510416666666667	12
FLADEN	157752	2024	>= 70.0 m	6.096666666666667	1
MS4 / C14	135428	1961	>= 80.0 m		0
MS4 / C14	135428	1968	>= 80.0 m	5.53	1
MS4 / C14	135428	1970	>= 80.0 m	5.29	1
MS4 / C14	135428	1972	>= 80.0 m	6.275	1
MS4 / C14	135428	1974	>= 80.0 m	6.18	1
MS4 / C14	135428	1975	>= 80.0 m	6.495	1
MS4 / C14	135428	1976	>= 80.0 m	5.145	2
MS4 / C14	135428	1977	>= 80.0 m	6.43	2
MS4 / C14	135428	1978	>= 80.0 m	6.085	1
MS4 / C14	135428	1979	>= 80.0 m	4.785	1
MS4 / C14	135428	1985	>= 80.0 m		0
MS4 / C14	135428	1986	>= 80.0 m		0
MS4 / C14	135428	1987	>= 80.0 m		0
MS4 / C14	135428	1988	>= 80.0 m		0
MS4 / C14	135428	1989	>= 80.0 m		0
MS4 / C14	135428	1992	>= 80.0 m	7.16	1
MS4 / C14	135428	2000	>= 80.0 m	6.8753125	8
MS4 / C14	135428	2001	>= 80.0 m	5.826666666666667	6
MS4 / C14	135428	2002	>= 80.0 m	6.2159375	8
MS4 / C14	135428	2003	>= 80.0 m	6.2703125	8
MS4 / C14	135428	2004	>= 80.0 m	6.291875	8
MS4 / C14	135428	2005	>= 80.0 m	6.224375	8
MS4 / C14	135428	2006	>= 80.0 m	5.314444444444444	9
MS4 / C14	135428	2007	>= 80.0 m	5.226388888888889	9
MS4 / C14	135428	2008	>= 80.0 m	6.1579999999999995	10
MS4 / C14	135428	2009	>= 80.0 m	5.6587499999999995	10
MS4 / C14	135428	2010	>= 80.0 m	5.096875	8
MS4 / C14	135428	2011	>= 80.0 m	5.024	10
MS4 / C14	135428	2012	>= 80.0 m	6.27725	10
MS4 / C14	135428	2013	>= 80.0 m	5.617222222222222	9
MS4 / C14	135428	2014	>= 80.0 m	5.904375	8
MS4 / C14	135428	2015	>= 80.0 m	6.066666666666666	9
MS4 / C14	135428	2016	>= 80.0 m	5.418	10
MS4 / C14	135428	2017	>= 80.0 m	5.0445	10
MS4 / C14	135428	2018	>= 80.0 m	5.465999999999999	10
MS4 / C14	135428	2019	>= 80.0 m	5.1855	10
MS4 / C14	135428	2020	>= 80.0 m	5.454	10
MS4 / C14	135428	2021	>= 80.0 m	6.214444444444444	9
MS4 / C14	135428	2022	>= 80.0 m	5.286111111111111	9
Å13	135873	1960	>= 75.0 m		0
Å13	135873	1961	>= 75.0 m		0
Å13	135873	1962	>= 75.0 m		0
Å13	135873	1963	>= 75.0 m		0
Å13	135873	1964	>= 75.0 m		0
Å13	135873	1965	>= 75.0 m		0
Å13	135873	1966	>= 75.0 m	6.365	1
Å13	135873	1967	>= 75.0 m		0
Å13	135873	1968	>= 75.0 m	6.891666666666667	3
Å13	135873	1969	>= 75.0 m	6.426666666666667	3
Å13	135873	1970	>= 75.0 m	6.379	5
Å13	135873	1971	>= 75.0 m	6.31	3
Å13	135873	1972	>= 75.0 m	6.361666666666667	3
Å13	135873	1973	>= 75.0 m	6.155	4
Å13	135873	1974	>= 75.0 m	5.305	1
Å13	135873	1975	>= 75.0 m	6.324	5
Å13	135873	1976	>= 75.0 m	6.32	3
Å13	135873	1977	>= 75.0 m	7.145	1
Å13	135873	1978	>= 75.0 m	5.958333333333333	3
Å13	135873	1979	>= 75.0 m	6.345	2
Å13	135873	1980	>= 75.0 m	6.335	3
Å13	135873	1981	>= 75.0 m	6.793333333333333	3
Å13	135873	1982	>= 75.0 m	6.630000000000001	1
Å13	135873	1983	>= 75.0 m	6.0825	2
Å13	135873	1984	>= 75.0 m	6.164999999999999	3
Å13	135873	1985	>= 75.0 m	5.9925	4
Å13	135873	1986	>= 75.0 m	6.0375	4
Å13	135873	1987	>= 75.0 m	6.247	5
Å13	135873	1988	>= 75.0 m	5.887	5
Å13	135873	1989	>= 75.0 m	6.018000000000001	5
Å13	135873	1990	>= 75.0 m	6.37125	4
Å13	135873	1991	>= 75.0 m	5.574999999999999	2
Å13	135873	1992	>= 75.0 m	6.466666666666666	3
Å13	135873	1994	>= 75.0 m	6.3	1
Å13	135873	1995	>= 75.0 m	5.83	1
Å13	135873	1999	>= 75.0 m	5.662000000000001	5
Å13	135873	2000	>= 75.0 m	5.842499999999999	10
Å13	135873	2001	>= 75.0 m	6.1	11
Å13	135873	2002	>= 75.0 m	5.91	11
Å13	135873	2003	>= 75.0 m	5.964583333333334	12
Å13	135873	2004	>= 75.0 m	6.1515	10
Å13	135873	2005	>= 75.0 m	5.9985	10
Å13	135873	2006	>= 75.0 m	6.0320833333333335	12
Å13	135873	2007	>= 75.0 m	5.84125	12
Å13	135873	2008	>= 75.0 m	6.088958333333333	12
Å13	135873	2009	>= 75.0 m	5.973333333333334	12
Å13	135873	2010	>= 75.0 m	5.867916666666666	12
Å13	135873	2011	>= 75.0 m	5.976999999999999	10
Å13	135873	2012	>= 75.0 m	5.889545454545455	11
Å13	135873	2013	>= 75.0 m	5.919583333333333	12
Å13	135873	2014	>= 75.0 m	5.723703703703704	9
Å13	135873	2015	>= 75.0 m	5.815555555555555	9
Å13	135873	2016	>= 75.0 m	5.744090909090909	11
Å13	135873	2017	>= 75.0 m	6.132727272727272	11
Å13	135873	2018	>= 75.0 m	5.871875	8
Å13	135873	2019	>= 75.0 m	5.9405	10
Å13	135873	2020	>= 75.0 m	5.822083333333333	12
Å13	135873	2021	>= 75.0 m	5.854583333333333	12
Å13	135873	2022	>= 75.0 m	5.897083333333334	12
Å13	135873	2023	>= 75.0 m	5.881666666666667	12
Å13	135873	2024	>= 75.0 m	5.885	1
